geoid,pct_black,pct_white,median_income,total_race_pop,black_pop,white_pop,pct_hispanic,pct_under18,pct_65plus,median_age,pct_bachelors_plus,pct_poverty
24510200701,0.8766050054406964,0.003264417845484222,42485.0,4595.0,4028.0,15.0,0.1103373231773667,0.2073993471164309,0.18433079434167574,41.7,0.12300751879699248,0.13650239860444832
24510200702,0.9422222222222222,0.042666666666666665,50244.0,1125.0,1060.0,48.0,0.0,0.1582222222222222,0.23644444444444446,47.8,0.17817371937639198,0.23466666666666666
24510200800,0.8086832061068703,0.07204198473282443,56034.0,2096.0,1695.0,151.0,0.02862595419847328,0.16078244274809161,0.17318702290076335,41.1,0.11261261261261261,0.128660585693711
24510210100,0.5365853658536586,0.2863414634146341,81065.0,2050.0,1100.0,587.0,0.06780487804878049,0.13853658536585367,0.06195121951219512,31.0,0.6451612903225806,0.2175609756097561
24510210200,0.5477974228348816,0.27719508540605337,50827.0,3337.0,1828.0,925.0,0.06922385376086305,0.1708121066826491,0.12885825591848965,34.6,0.32306507508663845,0.2644348894348894
24510220100,0.12323232323232323,0.7391694725028058,86429.0,4455.0,549.0,3293.0,0.028282828282828285,0.09001122334455668,0.29023569023569024,36.4,0.7330316742081447,0.14634146341463414
24510230100,0.27921163772876584,0.6095729704364148,120288.0,2131.0,595.0,1299.0,0.0647583294228062,0.1313937118723604,0.08352885969028626,30.9,0.7097156398104265,0.10933833880807133
24510230200,0.030903790087463558,0.8361516034985422,142344.0,1715.0,53.0,1434.0,0.11253644314868805,0.08221574344023323,0.051895043731778424,29.2,0.8200455580865603,0.051895043731778424
24510230300,0.06624825662482567,0.8249651324965133,104716.0,1434.0,95.0,1183.0,0.05369595536959554,0.03556485355648536,0.03556485355648536,29.1,0.8137583892617449,0.12482566248256625
24510240100,0.10835152838427947,0.7573689956331878,156176.0,3664.0,397.0,2775.0,0.08133187772925764,0.16457423580786026,0.0679585152838428,33.6,0.7912954078135709,0.03193231441048035
24510240200,0.057777777777777775,0.8211111111111111,156635.0,2700.0,156.0,2217.0,0.0362962962962963,0.09444444444444444,0.11333333333333333,37.7,0.8729472774416595,0.018518518518518517
24510240300,0.06300053390282968,0.8563801388147357,141875.0,1873.0,118.0,1604.0,0.02989855846235985,0.06727175654030966,0.11745862253069941,36.0,0.7517328292375551,0.04965296316070475
24510240400,0.053171983865053174,0.8327832783278328,162500.0,2727.0,145.0,2271.0,0.060872753942060875,0.13934726806013933,0.06123945727906124,33.3,0.7779775280898876,0.05647231389805647
24510250101,0.7715955284552846,0.07088414634146341,68241.0,3936.0,3037.0,279.0,0.07901422764227642,0.2619410569105691,0.17047764227642276,36.1,0.27883495145631065,0.07263427109974424
